#  R    En    Tr      X1     Y1     X2     Y2     X3     Y3     X4     Y4     X5     Y5     X6     Y6     X7     Y7     X8     Y8     X9     Y9     X10     Y10     X11     Y11     X12     Y12     X13     Y13     X14     Y14     X15     Y15     X16     Y16 
420.0  64.0  0.615  -0.11  -0.28  -0.49  -0.14   0.14  -0.02  -0.53  -0.18  -0.16   0.03   0.33   0.21   0.13  -0.00   0.63  -0.15  -0.06  -0.54  -0.50  -0.11   0.10   0.40   0.11   0.19   0.88  -0.44   0.39  -0.04   0.64   0.24   0.64   0.46
420.0  72.0  0.573  -0.16  -0.26  -0.56  -0.16   0.05   0.01  -0.59   0.08  -0.13  -0.08   0.49   0.22   0.12  -0.04   0.48   0.08  -0.05  -0.43  -0.57  -0.03  -0.08   0.47   0.09  -0.03   0.74  -0.31   0.39   0.01   0.49   0.34   0.36   0.28
420.0  80.0  0.672  -0.15  -0.28  -0.70  -0.32  -0.04   0.07  -0.65   0.28  -0.03  -0.21   0.71   0.25   0.14  -0.05   0.33   0.30   0.00  -0.31  -0.70   0.17  -0.21   0.41   0.07  -0.24   0.58  -0.16   0.36   0.03   0.35   0.43   0.07   0.08
420.0  88.0  0.879  -0.07  -0.31  -0.90  -0.60  -0.14   0.18  -0.66   0.39   0.01  -0.34   0.92   0.30   0.18  -0.05   0.16   0.52   0.10  -0.18  -0.77   0.52  -0.19   0.22   0.07  -0.37   0.44   0.07   0.32   0.04   0.20   0.49  -0.14  -0.15
420.0  96.0  0.913   0.06  -0.28  -0.88  -0.67  -0.18   0.24  -0.53   0.42  -0.26  -0.32   0.74   0.35   0.22  -0.05  -0.14   0.68   0.29  -0.05  -0.48   0.73   0.12  -0.00   0.04  -0.35   0.31   0.41   0.29   0.01   0.08   0.43  -0.13  -0.33
420.0 104.0  0.657   0.07  -0.16  -0.56  -0.34  -0.11   0.15  -0.36   0.37  -0.63  -0.24   0.26   0.34   0.23  -0.06  -0.47   0.69   0.53   0.12  -0.04   0.49   0.40  -0.02  -0.13  -0.30   0.03   0.74   0.30  -0.05   0.04   0.30  -0.06  -0.30
420.0 112.0  0.441   0.01  -0.03  -0.26   0.01  -0.04   0.04  -0.22   0.31  -0.76  -0.26  -0.06   0.31   0.22  -0.05  -0.73   0.60   0.73   0.37   0.20   0.16   0.47   0.07  -0.32  -0.28  -0.37   1.01   0.28  -0.12   0.03   0.24  -0.05  -0.19
420.0 120.0  0.335  -0.08   0.08  -0.06   0.27   0.01  -0.06  -0.10   0.24  -0.72  -0.34  -0.23   0.28   0.20  -0.03  -0.91   0.49   0.85   0.70   0.33  -0.13   0.49   0.14  -0.47  -0.26  -0.77   1.28   0.24  -0.22   0.01   0.22  -0.04  -0.10
420.0 128.0  0.306  -0.18   0.18   0.11   0.48   0.05  -0.17   0.01   0.18  -0.56  -0.43  -0.38   0.22   0.19  -0.01  -1.04   0.36   0.81   1.04   0.47  -0.40   0.57   0.18  -0.55  -0.22  -1.04   1.47   0.16  -0.36  -0.03   0.23  -0.02  -0.03
420.0 136.0  0.335  -0.33   0.24   0.26   0.69   0.06  -0.30   0.10   0.16  -0.29  -0.43  -0.60   0.12   0.21   0.03  -1.12   0.20   0.52   1.20   0.75  -0.70   0.84   0.13  -0.56  -0.14  -0.99   1.45   0.07  -0.50  -0.11   0.26   0.03   0.03
420.0 144.0  0.443  -0.48   0.26   0.38   0.91  -0.00  -0.49   0.15   0.19   0.11  -0.31  -1.01  -0.06   0.30   0.16  -1.15  -0.06   0.10   1.04   1.37  -1.01   1.57  -0.24  -0.43   0.03  -0.66   1.18   0.05  -0.62  -0.39   0.26   0.15   0.12
420.0 152.0  0.676  -0.47   0.20   0.29   0.95  -0.22  -0.72   0.11   0.32   0.54  -0.20  -1.50  -0.35   0.45   0.56  -1.11  -0.50  -0.09   0.75   2.41  -1.05   3.03  -1.47  -0.10   0.47  -0.48   0.85   0.08  -0.59  -1.09   0.05   0.55   0.34
420.0 160.0  0.741  -0.30  -0.00  -0.23   0.38  -0.42  -0.60  -0.19   0.47   0.20  -0.21  -1.14  -0.45   0.33   0.95  -0.90  -0.58  -0.15   0.84   2.18  -0.27   3.19  -2.49   0.13   0.81  -0.39   0.74  -0.12  -0.25  -1.31  -0.29   0.88   0.50
420.0 168.0  0.591  -0.28  -0.11  -0.47   0.05  -0.38  -0.36  -0.54   0.63  -0.33  -0.16  -0.54  -0.26   0.10   0.90  -0.61  -0.16  -0.43   0.92   1.08   0.15   1.90  -1.97   0.16   0.57   0.01   0.70  -0.37  -0.08  -0.82  -0.20   0.56   0.32
420.0 176.0  0.544  -0.28  -0.13  -0.51   0.08  -0.32  -0.29  -0.81   1.06  -0.50  -0.12  -0.26  -0.11   0.08   0.83  -0.30   0.32  -0.65   0.88   0.56   0.15   1.14  -1.52   0.35   0.16   0.30   0.67  -0.51  -0.06  -0.61   0.02   0.19   0.08
420.0 184.0  0.618  -0.18  -0.18  -0.58   0.21  -0.23  -0.20  -0.85   1.87  -0.50  -0.15  -0.01   0.02   0.34   0.64  -0.05   0.91  -0.73   0.93   0.41   0.06   0.72  -1.43   0.52  -0.49   0.35   0.71  -0.62   0.03  -0.69   0.12   0.11  -0.17
420.0 192.0  0.972  -0.06  -0.30  -0.67   0.25  -0.09  -0.06  -0.85   1.96  -0.11  -0.37   0.18   0.08   0.65   0.38  -0.18   0.97  -0.70   1.03   0.45  -0.09   0.38  -1.27   0.42  -0.55  -0.06   0.75  -0.79   0.05  -0.67  -0.02   0.53   0.09
420.0 200.0  1.315  -0.00  -0.39  -0.74   0.28   0.16   0.12  -1.14   1.73   0.10  -0.80   0.52   0.30   0.90   0.09   0.16   0.84  -0.61   1.18   0.45  -0.25   0.33  -0.91   0.61  -0.58  -0.33   0.70  -1.04   0.05  -0.62   0.04   0.77   0.24
436.0   0.0  0.262  -0.75  -0.42  -0.18  -0.24  -0.01   0.18   0.93  -0.55  -0.16   0.19   0.32  -0.10  -0.04   0.64  -0.87  -1.37  -1.06  -0.61   0.03   0.18   0.50  -0.57  -0.42   1.25   1.66  -0.74   1.20   0.01   0.08   0.07   0.54   0.43
436.0   8.0  0.360  -0.82  -0.70  -0.14  -0.39  -0.08   0.23   0.99  -0.79  -0.19   0.36   0.43  -0.03  -0.07   0.85  -0.75  -1.62  -1.14  -1.05  -0.05   0.26   0.55  -0.53  -0.17   1.34   2.58  -1.29   1.70   0.27   0.38   0.06   0.57   0.98
436.0  16.0  0.533  -0.38  -0.70  -0.05  -0.31   0.09   0.05   0.72  -1.41  -0.45   0.41   0.35   0.08  -0.11   0.70  -0.56  -1.38  -0.71  -1.31  -0.10   0.14   0.41  -0.29  -0.24   1.10   1.73  -0.94   0.90  -0.00   1.01  -0.22   1.11   1.75
436.0  24.0  0.718  -0.27  -0.76  -0.07  -0.41   0.12   0.02   0.41  -1.40  -0.45   0.43   0.28   0.03   0.04   0.62   0.04  -1.09  -0.34  -1.25  -0.15   0.13   0.48  -0.52  -0.10   0.98   1.41  -0.74   0.54   0.02   1.13  -0.14   1.10   1.53
436.0  32.0  0.998  -0.12  -0.81  -0.16  -0.57   0.20   0.01   0.01  -1.28  -0.32   0.42   0.20   0.02   0.23   0.54   0.71  -0.79   0.05  -1.13  -0.27   0.14   0.66  -0.77   0.09   0.82   1.10  -0.58   0.25  -0.03   1.26  -0.11   0.97   1.13
436.0  40.0  1.089  -0.01  -0.66  -0.37  -0.50   0.25   0.00  -0.37  -0.93  -0.14   0.30   0.17   0.10   0.34   0.33   1.10  -0.55   0.19  -0.89  -0.41   0.03   0.65  -0.53   0.20   0.61   0.94  -0.51   0.17  -0.12   1.21  -0.03   0.91   0.74
436.0  48.0  0.832  -0.05  -0.41  -0.51  -0.25   0.18  -0.02  -0.48  -0.46  -0.11   0.14   0.26   0.17   0.27   0.11   0.95  -0.36   0.02  -0.66  -0.46  -0.10   0.35   0.06   0.18   0.39   0.94  -0.49   0.28  -0.12   0.97   0.12   0.86   0.57
436.0  56.0  0.626  -0.13  -0.29  -0.56  -0.12   0.08  -0.02  -0.53  -0.11  -0.13   0.03   0.40   0.18   0.19   0.00   0.72  -0.12  -0.08  -0.52  -0.49  -0.13   0.08   0.38   0.15   0.14   0.88  -0.40   0.35  -0.06   0.77   0.26   0.66   0.44
436.0  64.0  0.572  -0.18  -0.25  -0.62  -0.13   0.01  -0.01  -0.60   0.15  -0.09  -0.08   0.59   0.18   0.16  -0.04   0.54   0.14  -0.08  -0.41  -0.58  -0.08  -0.13   0.46   0.12  -0.11   0.73  -0.29   0.35  -0.01   0.63   0.35   0.37   0.28
436.0  72.0  0.653  -0.18  -0.27  -0.76  -0.27  -0.07   0.05  -0.67   0.35   0.03  -0.20   0.85   0.18   0.16  -0.05   0.35   0.39  -0.02  -0.29  -0.73   0.09  -0.31   0.40   0.07  -0.35   0.56  -0.14   0.32   0.01   0.52   0.41   0.06   0.08
436.0  80.0  0.849  -0.10  -0.30  -0.98  -0.54  -0.14   0.16  -0.67   0.47   0.14  -0.33   1.15   0.22   0.18  -0.05   0.11   0.62   0.07  -0.16  -0.85   0.42  -0.37   0.17   0.04  -0.51   0.39   0.08   0.27   0.02   0.41   0.42  -0.19  -0.15
436.0  88.0  0.924   0.05  -0.28  -0.99  -0.64  -0.17   0.24  -0.53   0.47  -0.06  -0.36   1.04   0.34   0.21  -0.04  -0.24   0.78   0.25  -0.02  -0.60   0.72  -0.05  -0.13   0.00  -0.50   0.24   0.43   0.22   0.01   0.25   0.34  -0.21  -0.35
436.0  96.0  0.700   0.09  -0.16  -0.63  -0.32  -0.10   0.17  -0.33   0.37  -0.49  -0.31   0.46   0.45   0.21  -0.04  -0.59   0.77   0.50   0.15  -0.11   0.57   0.35  -0.17  -0.15  -0.42  -0.05   0.78   0.22  -0.04   0.12   0.24  -0.14  -0.32
436.0 104.0  0.484   0.04  -0.02  -0.28   0.05  -0.01   0.04  -0.18   0.28  -0.69  -0.35   0.01   0.47   0.20  -0.04  -0.85   0.65   0.73   0.41   0.20   0.25   0.50  -0.05  -0.35  -0.37  -0.50   1.09   0.21  -0.12   0.04   0.19  -0.09  -0.20
436.0 112.0  0.380  -0.04   0.11  -0.03   0.34   0.06  -0.09  -0.04   0.19  -0.66  -0.47  -0.24   0.46   0.17  -0.02  -1.05   0.50   0.89   0.77   0.39  -0.05   0.57   0.05  -0.52  -0.31  -0.98   1.38   0.16  -0.24  -0.03   0.19  -0.06  -0.08
436.0 120.0  0.360  -0.15   0.23   0.18   0.58   0.12  -0.22   0.09   0.13  -0.48  -0.57  -0.46   0.40   0.15  -0.01  -1.20   0.33   0.83   1.13   0.61  -0.37   0.73   0.08  -0.61  -0.23  -1.29   1.58   0.06  -0.40  -0.10   0.22  -0.01   0.02
436.0 128.0  0.407  -0.33   0.30   0.36   0.80   0.15  -0.38   0.20   0.12  -0.17  -0.53  -0.82   0.27   0.17   0.05  -1.30   0.09   0.45   1.23   1.04  -0.70   1.17  -0.08  -0.60  -0.09  -1.13   1.47  -0.02  -0.57  -0.25   0.25   0.08   0.12
436.0 136.0  0.555  -0.46   0.31   0.46   0.96   0.07  -0.61   0.26   0.17   0.24  -0.34  -1.47   0.07   0.27   0.25  -1.34  -0.33   0.02   0.95   1.97  -0.97   2.30  -0.79  -0.43   0.24  -0.73   1.09   0.01  -0.65  -0.73   0.20   0.35   0.30
436.0 144.0  0.760  -0.36   0.18   0.13   0.71  -0.17  -0.76   0.12   0.29   0.41  -0.20  -1.80  -0.18   0.32   0.73  -1.24  -0.78  -0.05   0.80   2.83  -0.63   3.67  -2.38  -0.12   0.89  -0.69   0.75   0.00  -0.43  -1.48  -0.16   0.96   0.70
436.0 152.0  0.668  -0.27  -0.03  -0.39   0.15  -0.29  -0.47  -0.27   0.36  -0.15  -0.18  -0.96  -0.20   0.10   0.88  -0.97  -0.50  -0.25   0.97   1.72   0.06   2.63  -2.46  -0.07   0.98  -0.37   0.65  -0.26  -0.10  -1.13  -0.32   0.97   0.70
436.0 160.0  0.566  -0.30  -0.08  -0.51   0.06  -0.27  -0.30  -0.64   0.54  -0.46  -0.15  -0.43  -0.10  -0.05   0.79  -0.66  -0.07  -0.56   0.93   0.77   0.17   1.44  -1.73   0.05   0.68   0.12   0.62  -0.44  -0.05  -0.62  -0.13   0.48   0.44
436.0 168.0  0.599  -0.28  -0.08  -0.54   0.19  -0.23  -0.24  -1.03   1.05  -0.49  -0.18  -0.16   0.03  -0.04   0.76  -0.26   0.39  -0.72   0.88   0.41   0.08   0.92  -1.40   0.43   0.30   0.39   0.64  -0.57  -0.09  -0.50   0.10   0.01   0.18
436.0 176.0  0.753  -0.17  -0.14  -0.64   0.37  -0.10  -0.12  -1.20   1.87  -0.46  -0.36   0.18   0.23   0.22   0.61   0.13   0.92  -0.71   0.98   0.34  -0.06   0.70  -1.39   0.84  -0.35   0.40   0.71  -0.72  -0.05  -0.62   0.17  -0.12  -0.09
436.0 184.0  1.106  -0.02  -0.33  -0.78   0.40   0.08   0.05  -1.01   1.90  -0.15  -0.59   0.48   0.35   0.67   0.23   0.06   0.86  -0.60   1.12   0.40  -0.20   0.42  -1.11   0.66  -0.66  -0.06   0.73  -0.90   0.05  -0.57  -0.04   0.53   0.03
436.0 192.0  1.364  -0.04  -0.39  -0.79   0.36   0.34   0.21  -1.14   1.29   0.02  -0.94   0.75   0.59   0.84  -0.04   0.35   0.52  -0.48   1.17   0.34  -0.32   0.44  -0.59   0.69  -0.57  -0.38   0.57  -1.12   0.04  -0.50   0.15   0.86   0.20
436.0 200.0  1.366  -0.14  -0.33  -0.66   0.20   0.51   0.27  -0.96   0.70  -0.05  -0.98   0.62   0.66   0.86  -0.18   0.56   0.24  -0.45   1.07   0.17  -0.33   0.51  -0.11   0.59  -0.55  -0.48   0.32  -1.25   0.06  -0.62   0.50   0.84   0.24
452.0   0.0  0.360  -0.82  -0.70  -0.11  -0.39  -0.05   0.22   0.92  -0.80  -0.19   0.38   0.41  -0.03  -0.03   0.80  -0.63  -1.59  -1.15  -0.93  -0.02   0.22   0.58  -0.52  -0.15   1.31   2.66  -1.27   1.64   0.30   0.29   0.08   0.61   1.02
452.0   8.0  0.499  -0.46  -0.72  -0.04  -0.32   0.08   0.07   0.67  -1.32  -0.42   0.43   0.34   0.04  -0.02   0.65  -0.40  -1.34  -0.78  -1.20  -0.05   0.12   0.47  -0.35  -0.21   1.06   1.78  -0.95   0.88   0.11   0.78  -0.10   1.06   1.54
452.0  16.0  0.679  -0.35  -0.77  -0.07  -0.43   0.11   0.04   0.38  -1.32  -0.41   0.45   0.29  -0.00   0.11   0.59   0.19  -1.08  -0.42  -1.19  -0.09   0.14   0.56  -0.58  -0.05   0.93   1.47  -0.74   0.56   0.11   0.93  -0.04   1.05   1.36
452.0  24.0  0.960  -0.21  -0.83  -0.19  -0.57   0.16   0.04  -0.02  -1.20  -0.28   0.43   0.24   0.00   0.30   0.51   0.87  -0.77  -0.02  -1.12  -0.20   0.16   0.73  -0.85   0.13   0.76   1.16  -0.58   0.29   0.05   1.10  -0.01   0.93   1.01
452.0  32.0  1.075  -0.08  -0.68  -0.44  -0.49   0.18   0.03  -0.38  -0.82  -0.10   0.30   0.23   0.09   0.42   0.32   1.25  -0.51   0.16  -0.90  -0.35   0.05   0.68  -0.61   0.23   0.57   0.98  -0.50   0.18  -0.06   1.18   0.04   0.88   0.66
452.0  40.0  0.839  -0.09  -0.42  -0.58  -0.23   0.10  -0.01  -0.48  -0.36  -0.08   0.13   0.33   0.17   0.34   0.10   1.05  -0.31   0.02  -0.66  -0.44  -0.11   0.34   0.02   0.21   0.35   0.95  -0.45   0.26  -0.09   1.04   0.18   0.85   0.51
452.0  48.0  0.634  -0.16  -0.29  -0.63  -0.10   0.02  -0.03  -0.52  -0.02  -0.10   0.02   0.49   0.17   0.25  -0.00   0.79  -0.07  -0.09  -0.50  -0.49  -0.16   0.04   0.37   0.17   0.09   0.87  -0.36   0.31  -0.06   0.87   0.30   0.66   0.39
452.0  56.0  0.575  -0.20  -0.25  -0.69  -0.11  -0.05  -0.02  -0.60   0.23  -0.05  -0.08   0.69   0.14   0.20  -0.05   0.58   0.20  -0.09  -0.39  -0.58  -0.13  -0.20   0.47   0.12  -0.19   0.72  -0.25   0.32  -0.03   0.75   0.37   0.35   0.25
452.0  64.0  0.646  -0.20  -0.26  -0.83  -0.24  -0.10   0.03  -0.69   0.43   0.10  -0.20   1.00   0.12   0.19  -0.06   0.36   0.45  -0.05  -0.27  -0.75   0.01  -0.42   0.40   0.05  -0.46   0.54  -0.10   0.29  -0.01   0.66   0.41   0.02   0.07
452.0  72.0  0.833  -0.13  -0.29  -1.07  -0.48  -0.16   0.14  -0.70   0.55   0.27  -0.33   1.38   0.15   0.19  -0.04   0.07   0.69   0.04  -0.14  -0.91   0.34  -0.54   0.12  -0.01  -0.65   0.35   0.12   0.23   0.00   0.59   0.38  -0.26  -0.16
452.0  80.0  0.926   0.03  -0.27  -1.09  -0.58  -0.16   0.23  -0.54   0.50   0.11  -0.39   1.33   0.34   0.20  -0.02  -0.34   0.84   0.22   0.02  -0.70   0.69  -0.23  -0.26  -0.06  -0.64   0.17   0.48   0.16  -0.00   0.42   0.26  -0.33  -0.37
452.0  88.0  0.728   0.10  -0.15  -0.69  -0.26  -0.08   0.16  -0.31   0.35  -0.35  -0.38   0.66   0.57   0.19  -0.02  -0.72   0.80   0.48   0.20  -0.17   0.63   0.28  -0.32  -0.21  -0.53  -0.14   0.85   0.14  -0.04   0.21   0.17  -0.24  -0.33
452.0  96.0  0.525   0.06  -0.00  -0.29   0.13   0.02   0.02  -0.13   0.22  -0.60  -0.46   0.10   0.68   0.17  -0.01  -0.98   0.66   0.73   0.47   0.20   0.34   0.52  -0.18  -0.41  -0.45  -0.65   1.17   0.12  -0.12   0.05   0.15  -0.16  -0.18
452.0 104.0  0.434  -0.00   0.15   0.01   0.45   0.11  -0.13   0.03   0.13  -0.59  -0.62  -0.23   0.70   0.14  -0.01  -1.19   0.48   0.92   0.87   0.44   0.03   0.66  -0.07  -0.59  -0.36  -1.22   1.50   0.06  -0.26  -0.05   0.16  -0.08  -0.03
452.0 112.0  0.433  -0.13   0.30   0.26   0.72   0.20  -0.29   0.19   0.07  -0.37  -0.73  -0.53   0.64   0.11   0.00  -1.37   0.25   0.81   1.23   0.76  -0.31   0.93  -0.10  -0.69  -0.23  -1.52   1.67  -0.05  -0.46  -0.16   0.20   0.02   0.11
452.0 120.0  0.508  -0.32   0.37   0.44   0.90   0.25  -0.47   0.32   0.07  -0.04  -0.61  -1.07   0.47   0.12   0.08  -1.48  -0.09   0.32   1.20   1.41  -0.65   1.62  -0.45  -0.66   0.00  -1.21   1.45  -0.11  -0.63  -0.43   0.21   0.19   0.26
452.0 128.0  0.691  -0.40   0.34   0.42   0.89   0.15  -0.71   0.36   0.14   0.29  -0.32  -1.89   0.24   0.19   0.37  -1.49  -0.63  -0.02   0.86   2.63  -0.75   3.12  -1.68  -0.47   0.58  -0.88   0.96  -0.03  -0.59  -1.17   0.04   0.70   0.62
452.0 136.0  0.762  -0.26   0.13  -0.16   0.37  -0.11  -0.64   0.08   0.23   0.06  -0.18  -1.63   0.01   0.12   0.77  -1.29  -0.76  -0.05   0.97   2.67  -0.15   3.52  -2.93  -0.33   1.20  -0.86   0.62  -0.13  -0.17  -1.57  -0.33   1.32   1.02
452.0 144.0  0.605  -0.27  -0.03  -0.50   0.06  -0.18  -0.34  -0.31   0.27  -0.39  -0.15  -0.68  -0.03  -0.07   0.74  -1.05  -0.29  -0.40   1.04   1.24   0.18   1.94  -2.21  -0.33   1.05  -0.24   0.54  -0.35   0.01  -0.86  -0.27   1.00   0.81
452.0 152.0  0.576  -0.30  -0.05  -0.54   0.13  -0.17  -0.23  -0.73   0.47  -0.49  -0.15  -0.28   0.03  -0.17   0.69  -0.75   0.06  -0.67   0.92   0.53   0.12   1.07  -1.55  -0.06   0.82   0.26   0.54  -0.48  -0.04  -0.45  -0.03   0.44   0.56
452.0 160.0  0.704  -0.25  -0.05  -0.59   0.34  -0.13  -0.18  -1.29   1.10  -0.43  -0.26   0.04   0.18  -0.13   0.68  -0.23   0.52  -0.75   0.89   0.30  -0.03   0.77  -1.35   0.56   0.50   0.46   0.63  -0.64  -0.13  -0.42   0.18  -0.09   0.31
452.0 168.0  0.944  -0.14  -0.15  -0.72   0.54   0.07   0.00  -1.53   1.94  -0.41  -0.57   0.52   0.46   0.20   0.42   0.29   0.95  -0.60   1.06   0.29  -0.19   0.73  -1.31   1.16  -0.20   0.36   0.71  -0.82  -0.09  -0.53   0.18  -0.11  -0.01
452.0 176.0  1.139  -0.10  -0.36  -0.88   0.49   0.29   0.19  -1.00   1.55  -0.54  -0.89   0.84   0.76   0.55   0.02   0.30   0.52  -0.43   1.19   0.27  -0.31   0.65  -0.73   0.83  -0.83   0.14   0.67  -0.99   0.13  -0.42   0.09   0.57  -0.17
452.0 184.0  1.330  -0.13  -0.37  -0.81   0.37   0.43   0.24  -0.98   0.84  -0.15  -0.97   0.86   0.82   0.76  -0.11   0.42   0.20  -0.39   1.07   0.17  -0.35   0.56  -0.23   0.63  -0.54  -0.36   0.42  -1.16   0.06  -0.43   0.39   0.92   0.15
452.0 192.0  1.307  -0.22  -0.28  -0.69   0.23   0.52   0.23  -0.73   0.49  -0.13  -0.89   0.60   0.79   0.82  -0.14   0.53   0.08  -0.41   0.90   0.02  -0.34   0.57   0.03   0.51  -0.55  -0.41   0.16  -1.27   0.08  -0.65   0.72   0.83   0.25
452.0 200.0  1.312  -0.25  -0.21  -0.62   0.16   0.53   0.18  -0.46   0.40  -0.08  -0.74   0.37   0.68   0.86  -0.12   0.54   0.05  -0.44   0.74  -0.10  -0.37   0.56   0.08   0.44  -0.66  -0.37  -0.03  -1.40   0.11  -0.86   0.88   0.67   0.32
468.0   0.0  0.477  -0.51  -0.72  -0.04  -0.34   0.08   0.08   0.62  -1.23  -0.39   0.45   0.33   0.00   0.04   0.60  -0.23  -1.29  -0.81  -1.10  -0.01   0.11   0.53  -0.40  -0.16   1.02   1.80  -0.91   0.84   0.18   0.59  -0.01   1.01   1.36
468.0   8.0  0.652  -0.41  -0.78  -0.09  -0.45   0.10   0.06   0.34  -1.24  -0.37   0.46   0.31  -0.03   0.17   0.55   0.35  -1.03  -0.47  -1.12  -0.05   0.15   0.64  -0.64  -0.00   0.88   1.50  -0.72   0.56   0.18   0.73   0.05   0.98   1.20
468.0  16.0  0.929  -0.28  -0.82  -0.24  -0.58   0.13   0.07  -0.05  -1.09  -0.23   0.44   0.28  -0.01   0.37   0.48   1.03  -0.71  -0.08  -1.09  -0.15   0.17   0.81  -0.90   0.18   0.70   1.21  -0.56   0.32   0.13   0.93   0.08   0.87   0.88
468.0  24.0  1.053  -0.14  -0.68  -0.52  -0.47   0.11   0.05  -0.38  -0.68  -0.07   0.30   0.29   0.09   0.48   0.28   1.37  -0.44   0.12  -0.90  -0.31   0.06   0.71  -0.65   0.26   0.52   1.02  -0.47   0.20   0.00   1.11   0.12   0.83   0.57
468.0  32.0  0.835  -0.13  -0.42  -0.67  -0.20   0.02   0.00  -0.46  -0.23  -0.05   0.12   0.41   0.17   0.39   0.08   1.13  -0.24   0.00  -0.65  -0.41  -0.12   0.32   0.01   0.22   0.30   0.96  -0.41   0.24  -0.06   1.06   0.23   0.82   0.43
468.0  40.0  0.638  -0.18  -0.29  -0.70  -0.07  -0.05  -0.03  -0.51   0.08  -0.06   0.01   0.57   0.16   0.29  -0.02   0.82  -0.00  -0.10  -0.49  -0.48  -0.19  -0.01   0.39   0.17   0.03   0.86  -0.31   0.29  -0.05   0.93   0.34   0.62   0.33
468.0  48.0  0.579  -0.22  -0.25  -0.76  -0.08  -0.10  -0.03  -0.61   0.32  -0.00  -0.08   0.80   0.12   0.23  -0.06   0.59   0.26  -0.11  -0.37  -0.59  -0.18  -0.27   0.50   0.10  -0.26   0.70  -0.19   0.29  -0.03   0.82   0.41   0.31   0.20
468.0  56.0  0.648  -0.23  -0.26  -0.91  -0.21  -0.14   0.02  -0.72   0.51   0.17  -0.19   1.16   0.07   0.21  -0.06   0.36   0.51  -0.07  -0.25  -0.78  -0.06  -0.54   0.41   0.02  -0.56   0.51  -0.05   0.26  -0.02   0.77   0.43  -0.06   0.04
468.0  64.0  0.830  -0.14  -0.28  -1.16  -0.44  -0.18   0.13  -0.75   0.62   0.39  -0.32   1.62   0.09   0.20  -0.04   0.02   0.74   0.02  -0.10  -0.97   0.26  -0.71   0.08  -0.07  -0.77   0.31   0.18   0.19  -0.02   0.72   0.35  -0.38  -0.18
468.0  72.0  0.922   0.03  -0.26  -1.17  -0.50  -0.15   0.22  -0.57   0.52   0.26  -0.41   1.60   0.37   0.19  -0.01  -0.44   0.86   0.19   0.06  -0.78   0.66  -0.39  -0.38  -0.14  -0.78   0.11   0.55   0.11  -0.02   0.55   0.18  -0.48  -0.37
468.0  80.0  0.744   0.11  -0.13  -0.73  -0.16  -0.05   0.15  -0.31   0.31  -0.24  -0.47   0.83   0.74   0.17   0.01  -0.83   0.79   0.46   0.26  -0.22   0.68   0.21  -0.46  -0.29  -0.64  -0.24   0.93   0.07  -0.05   0.28   0.10  -0.37  -0.31
468.0  88.0  0.568   0.09   0.03  -0.28   0.24   0.06  -0.01  -0.09   0.15  -0.52  -0.59   0.18   0.94   0.15   0.01  -1.10   0.62   0.74   0.56   0.18   0.44   0.53  -0.31  -0.50  -0.52  -0.82   1.27   0.03  -0.13   0.07   0.10  -0.23  -0.13
468.0  96.0  0.504   0.04   0.22   0.06   0.59   0.17  -0.19   0.11   0.04  -0.49  -0.80  -0.20   1.02   0.10   0.01  -1.33   0.40   0.94   1.00   0.49   0.13   0.75  -0.24  -0.68  -0.39  -1.49   1.63  -0.06  -0.30  -0.07   0.13  -0.10   0.06
468.0 104.0  0.531  -0.11   0.39   0.32   0.86   0.30  -0.38   0.31  -0.00  -0.23  -0.88  -0.57   0.93   0.05   0.02  -1.53   0.11   0.72   1.31   0.95  -0.24   1.17  -0.39  -0.78  -0.19  -1.71   1.74  -0.19  -0.53  -0.23   0.15   0.07   0.24
468.0 112.0  0.637  -0.32   0.44   0.44   0.91   0.34  -0.56   0.45   0.02   0.08  -0.60  -1.31   0.67   0.04   0.12  -1.62  -0.34   0.15   1.09   1.89  -0.53   2.17  -1.08  -0.75   0.18  -1.22   1.35  -0.18  -0.65  -0.68   0.09   0.39   0.49
468.0 120.0  0.802  -0.29   0.34   0.18   0.62   0.18  -0.69   0.39   0.11   0.17  -0.23  -2.00   0.35   0.08   0.47  -1.53  -0.81   0.01   0.88   3.07  -0.37   3.61  -2.72  -0.63   0.96  -1.15   0.79  -0.10  -0.38  -1.60  -0.23   1.16   1.02
468.0 128.0  0.695  -0.20   0.08  -0.41   0.12  -0.05  -0.43   0.04   0.17  -0.28  -0.13  -1.11   0.09  -0.04   0.67  -1.30  -0.48  -0.16   1.13   2.09   0.13   2.74  -2.93  -0.64   1.27  -0.83   0.47  -0.25   0.06  -1.36  -0.40   1.48   1.15
468.0 136.0  0.565  -0.28  -0.02  -0.56   0.08  -0.09  -0.22  -0.31   0.20  -0.50  -0.11  -0.39   0.06  -0.17   0.60  -1.14  -0.06  -0.55   1.05   0.85   0.16   1.35  -1.94  -0.56   1.06  -0.05   0.42  -0.40   0.07  -0.63  -0.18   1.02   0.86
468.0 144.0  0.616  -0.30  -0.03  -0.57   0.25  -0.08  -0.17  -0.82   0.44  -0.44  -0.15  -0.06   0.14  -0.25   0.60  -0.86   0.23  -0.74   0.91   0.35   0.02   0.79  -1.43  -0.15   0.99   0.40   0.50  -0.52  -0.05  -0.34   0.07   0.47   0.68
